0.021937389	-0.018306535	0.02276857	0.090416044	0.024272425	0.026275268	0.071856976	-0.019624453	0.020798326	0.005350861	-0.039274257	0.007053974	0.05883209	-0.028859917	0.0032998307	0.0044459435
-0.0035366411	0.058474064	0.041311886	0.041890882	0.075351566	-0.025960477	0.04820548	-0.0942009	-0.017491166	0.04212457	-0.059824485	-0.048105363	0.12567298	-0.020643398	0.014333054	0.03203811
-0.048635557	0.03846346	-0.04800934	0.020430062	0.060946744	-0.022038514	0.038788117	-0.09288031	-0.0004045932	0.022362381	-0.11235499	-0.050584693	0.12090478	-0.008144929	0.0032697248	-0.026762875
0.015224292	0.09219024	0.03995475	0.03610164	-0.006574122	-0.0032908889	0.075313725	-0.06404491	-0.017430533	0.09220222	-0.07129814	0.010177078	0.017700715	-0.014869292	0.017113127	0.015550292
-0.03065846	0.078039	0.03475108	0.037217915	-0.020172236	0.018422568	-0.010320364	-0.03177829	-0.055263683	-0.006366635	-0.061536353	0.04074352	0.041863497	-0.028247397	0.02264925	0.008572623
0.052847635	0.022333967	-0.026880087	0.12010332	0.09359893	-0.11098174	-0.025189932	-0.023595724	-0.021611389	0.052294705	-0.06461312	-0.035995565	0.090625234	-0.050117865	0.032395083	-0.018404089
-0.082015365	0.075157546	-0.037772898	-0.00035478166	-0.013917507	0.02643803	-0.0016674328	-0.0011155311	-0.046526264	-0.008977361	-0.054100808	-0.025621925	-0.0032130466	-0.007507994	0.020512223	0.02341827
0.031768493	0.02968992	0.030117042	0.02676072	0.02001489	0.0123673165	0.043805886	-0.0040528383	-0.028514853	0.08448326	-0.06490141	-0.005193175	0.08462712	0.023280114	0.02436474	0.043023128
-0.002284863	0.055315796	0.0072972192	0.020624747	0.029732062	0.046222992	0.023190066	-0.073707975	-0.022070806	0.087144464	-0.10179966	0.0048408047	0.06216479	-0.05871623	-0.0027833947	-0.010999895
-0.037075233	0.026831554	-0.011635964	0.039234534	-0.030194258	-0.011229964	-0.0050984677	-0.027446182	0.009527189	0.05444298	-0.08457931	-0.015206469	0.089333616	-0.06612946	0.028462268	0.019602198
-0.038559582	0.021031892	0.060198113	0.08750721	0.026041565	-0.03972299	0.007526159	-0.073550865	-0.034978475	-0.013845489	-0.06880201	-0.027009182	0.070393	-0.020981412	0.063673146	0.022711342
-0.029836692	0.04576571	0.09860858	0.13323729	0.025100315	-0.01769745	0.1211636	-0.10936667	0.03207481	0.0014160255	-0.041138187	0.03860181	0.043436293	0.018649213	0.10090966	-0.036667425
0.08197868	-0.039424755	0.039890148	0.0071096416	0.023141261	0.0144707905	0.038291983	-0.02299108	0.0016940851	-0.022995085	-0.05723685	-0.028761767	0.048975818	-0.0042882827	0.04197015	-0.03211534
0.01993837	0.011843922	0.024119843	0.050730754	0.08140408	-0.03823676	0.07927615	-0.03665893	-0.08954844	-0.03508736	-0.027760211	0.05079438	-0.037221182	0.028903686	-0.03786496	-0.03700687
-0.027208311	0.0038840598	-0.023619875	0.08705675	0.05698682	-0.061516535	0.047203653	-0.024351727	-0.06630406	0.03852447	-0.068962656	-0.0009350981	0.0698968	-0.084403224	-0.022034563	0.006251899
-0.0055592656	-0.05326626	0.052194048	0.017696196	0.028340492	-0.04620455	0.043525934	-0.035333976	-0.008205306	-0.0062657055	-0.09391424	-0.008865896	0.0901223	0.054044586	0.02864228	-0.013738003
-0.071814716	-0.033028413	0.08809953	0.0022302936	0.04815902	0.020768866	0.07867836	-0.030167658	-0.034153845	-0.011105243	-0.010548848	0.024538957	0.09989744	0.026270246	0.048970062	-0.0339919
-0.03984236	0.12249442	0.01917492	0.038733464	0.045471817	-0.027172985	0.04411905	-0.008612619	0.10156821	-0.015458556	-0.06554252	-0.07716783	0.09815884	-0.0038814028	-0.002798116	0.03504557
0.016890053	0.0296662	-0.026133325	0.061074246	0.02567236	-0.08462934	-0.1097231	-0.034456175	0.01979723	-0.019135084	0.025811572	-0.00044006368	0.095483474	-0.0043375315	0.04224484	-0.023154803
-0.030734789	0.060465734	0.055822045	0.06289628	0.016560424	-0.045293074	0.02750947	-0.13974139	0.038351897	-0.016604062	-0.07107696	-0.0635648	-0.028255504	-0.025655763	0.0038306406	-0.03696586
0.037541907	0.012401252	0.012760474	0.041937783	0.040881567	-0.029737448	0.041685827	0.011911242	0.06338901	0.109709024	0.042656146	-0.010964041	-0.01393785	0.024731776	0.096406475	-0.031897575
0.04946051	0.106034346	0.0055459775	0.036841024	0.045469925	-0.0027733517	-0.0155588845	0.03941977	0.007452372	-0.06663976	-0.021643514	0.035039257	0.040558267	0.018627161	-0.008289114	0.0001252966
-0.0030038569	-0.020174032	-0.07831944	0.0099008335	-0.087234855	-0.035229333	0.033711128	-0.05903298	0.10082971	0.06281671	-0.026418684	-0.07807892	0.015368801	-0.078898475	0.00069389463	-0.1008174
0.019398551	0.06759679	0.054303322	0.03702414	0.037716247	0.031701613	0.038775634	-0.093023464	0.0065824445	-0.012526168	-0.112007506	-0.05933677	0.08785376	0.0322886	-0.0804671	0.026140945
-0.067943275	0.08446109	0.07555473	0.0024776403	-0.001475134	-0.019606518	-0.076739594	-0.044160586	-0.014629186	0.029371152	-0.04311997	-0.010136269	-0.023516046	-0.027344499	0.12717041	-0.031593412
-0.011771849	0.07216603	-0.06408659	0.0119119	0.094448864	0.0073840725	0.026042026	0.057085644	-0.07950742	0.006019692	0.024658123	0.07174855	0.06804713	-0.022924649	-0.016798668	-0.07633569
0.022738604	0.07746457	-0.035597935	0.040421754	0.08421693	-0.082470454	0.09844965	0.044080883	0.052087795	0.023568904	0.0717475	0.04779716	0.07793683	0.0447335	0.07825165	0.08876164
-0.0049925367	0.056115847	0.044900134	-0.00078545633	0.04527745	-0.0086379815	0.038033552	0.08367174	-0.011094531	-0.019033302	-0.053224616	-0.038362548	0.06533379	-0.07823327	0.018055102	-0.02248364
0.02207614	-0.0020873044	0.014057243	-0.038883537	-0.022602472	-0.00949133	-0.06936454	-0.099220894	-0.06903921	0.023223203	-0.07486235	0.041098714	0.027987842	-0.0060189157	0.020626416	0.08646217
-0.012835084	0.08809987	0.042465687	0.057605624	0.06077864	-0.027586024	0.0290049	-0.07781443	0.05993955	0.019906344	-0.027242823	-0.003936043	0.007182492	-0.026664564	-0.049831208	-0.046460174
-0.0400182	0.08174899	-0.05091273	0.014680851	-0.017825006	-0.002750076	-0.045017783	-0.032498527	-0.034454975	0.0518158	-0.01231928	0.023876663	0.091799654	0.03536835	0.025999546	0.06070186
